,Olfactory tubercle,Pons,Nucleus accumbens,Pons motor related,Subthalamic nucleus,Dorsal auditory area,Primary somatosensory area mouth,Perirhinal area,Lateral preoptic area,Central medial nucleus of the thalamus,Entorhinal area medial part,Medial septal nucleus,Ectorhinal area,Lateral hypothalamic area,Basolateral amygdalar nucleus,Anteroventral preoptic nucleus,Central amygdalar nucleus,Agranular insular area,Diagonal band nucleus,Supplemental somatosensory area,Piriform area,Ventral auditory area,Orbital area lateral part,Intercalated amygdalar nucleus,Primary auditory area,Substantia innominata,Lateral septal complex,Posterior hypothalamic nucleus,Anterior hypothalamic nucleus,Bed nuclei of the stria terminalis,Orbital area ventrolateral part,Gustatory areas,Taenia tecta,Zona incerta,Subiculum,Dorsal peduncular area,Primary visual area,Visceral area,Midbrain reticular nucleus,Infralimbic area,Temporal association areas,posteromedial visual area,Medial geniculate complex,Ventral tegmental area,Tuberal nucleus,Parasubthalamic nucleus,Retrochiasmatic area,Suprachiasmatic nucleus,Anteroventral periventricular nucleus,Culmen,Endopiriform nucleus,Entorhinal area lateral part,Lateral visual area,Anterolateral visual area,Caudoputamen,Pedunculopontine nucleus,Agranular insular area ventral part,Periaqueductal gray,Dorsal part of the lateral geniculate complex,Retrosplenial area dorsal part,Frontal pole cerebral cortex,Primary somatosensory area upper limb,Anterior amygdalar area,Field CA1,Medial habenula,Presubiculum,Subparaventricular zone,Anteroventral nucleus of thalamus,Piriform-amygdalar area,Ventral medial nucleus of the thalamus,Inferior colliculus,Claustrum,Primary motor area,Anterodorsal nucleus,Mediodorsal nucleus of thalamus,Fundus of striatum,Magnocellular nucleus,Medial preoptic area,Postsubiculum,Paraventricular nucleus of the thalamus,Anterior cingulate area dorsal part,Medial preoptic nucleus,Reticular nucleus of the thalamus,Prelimbic area,Dorsomedial nucleus of the hypothalamus,Cortical amygdalar area,Secondary motor area,Field CA3,Field CA2,Interpeduncular nucleus,Ventrolateral preoptic nucleus,Globus pallidus external segment,Periventricular zone,Orbital area medial part,Primary somatosensory area lower limb,Agranular insular area posterior part,Parasubiculum,Lateral posterior nucleus of the thalamus,Primary somatosensory area trunk,Substantia nigra compact part,Cortical amygdalar area posterior part,Ventromedial hypothalamic nucleus,Central lateral nucleus of the thalamus,Parataenial nucleus,Periventricular hypothalamic nucleus posterior part,Median preoptic nucleus,Dentate gyrus,Anterior cingulate area ventral part,Posterior amygdalar nucleus,Lateral amygdalar nucleus,Retrosplenial area ventral part,Posterior complex of the thalamus,Lateral dorsal nucleus of thalamus,Substantia nigra reticular part,Ventral anterior-lateral complex of the thalamus,Olivary pretectal nucleus,Paraventricular hypothalamic nucleus,Precommissural nucleus,Lateral habenula,Superior colliculus motor related,Medial pretectal area,Medial amygdalar nucleus,Superior colliculus sensory related
Anteroventral preoptic nucleus,-0.405454912,0.344551228,-0.894962457,0.655091049,0.0249040853,0.137962662,0.289732813,-0.208161271,-0.55788494,0.48807445,-0.0228748413,0.447966052,-0.0302284918,-0.777848113,-0.561332314,1,-0.183357283,0.179903803,-0.630145408,-0.0117447288,-0.171798527,0.275977876,-0.416482846,-0.797189839,0.359262606,-0.242931641,-0.0190968015,-0.217367111,-0.29346237,-0.132413073,-0.175499236,-0.0694747971,-0.719902577,0.249831247,0.513382075,-0.607959264,0.072259766,-0.433783019,0.548000537,-0.769612098,0.108629658,-0.357826687,0.524759392,0.93558917,-0.252542031,-0.178374972,0.418202754,0.508431316,0.0371600932,0.451216394,-0.631463051,0.153777155,0.867238808,0.910229245,-0.727002556,-0.178374972,0.0152347341,0.212989909,0.477586405,0.7239701,-0.7000143,0.608812707,-0.0495699528,0.179199337,0.119571429,0.998249906,0.000824137775,0.177926023,-0.362006778,-0.373963925,0.495524466,0.0357564021,0.361075169,0.323845227,0.309972589,-0.851733328,-0.175449075,0.0935617283,0.862504864,-0.873320836,-0.767103707,0.120514456,0.376920172,-0.879515509,-0.244357311,-0.908513712,-0.490562427,0.541502244,0.00448172,0.743676186,0.00168925589,0.278040405,-0.32313448,-0.162427687,0.624410015,-0.6647511,-0.055837348,0.640293248,0.28746658,0.710115271,-0.602002382,-0.112052855,0.194998015,0.551320104,-0.70410579,-0.222840423,0.601284154,-0.709557749,0.311480439,-0.635208865,0.560688616,0.414135882,0.570501536,0.620479747,-0.608902977,0.64113976,-0.161143679,0.0507751929,0.404835972,0.692436272,-0.0549847829,0.0898154925,0.432906721
Central amygdalar nucleus,0.616737307,0.723943532,0.357601303,-0.352972883,0.480280516,-0.263328267,-0.526538061,-0.376078235,0.607478339,0.527754652,-0.55264073,-0.0508797121,-0.529606703,0.127763392,0.656863938,-0.183357283,1,-0.103765414,0.0844439542,-0.958276447,0.637107419,-0.881949325,0.706336192,0.587792612,-0.654168855,0.961027698,0.187136268,0.889569875,0.0551214561,-0.163614494,0.023790265,-0.558592128,0.387098195,0.542857528,-0.100816483,-0.421830951,-0.312719866,-0.777602257,0.575013039,0.172170435,-0.710659493,-0.478558758,0.302769852,0.00284741961,0.449007087,0.302644819,0.180748334,-0.0508098912,0.573040521,-0.432849663,0.838409789,-0.880012977,-0.586542959,-0.378502142,-0.208945791,-0.774530852,0.0176778274,0.752274562,-0.610995138,-0.547927629,-0.176128184,-0.35572644,0.811894905,0.187976929,0.924523646,-0.206549646,0.818422792,-0.0293455349,0.411556735,0.798982142,-0.502590695,0.953200784,-0.804302094,0.0565198194,-0.175436646,0.304812794,0.980726441,-0.469179774,-0.183826184,0.392689939,0.179250566,0.865748882,-0.102196101,0.437283982,0.849501854,0.55728214,-0.52133246,0.011719529,0.625857312,-0.246017914,0.820622053,0.874067259,0.950897985,0.695271217,-0.179940029,-0.521634408,-0.628301473,-0.712827659,0.600077443,-0.0887865482,-0.383449874,0.948872121,-0.142515175,0.265367395,0.812766443,0.802546006,-0.281702943,0.082014755,0.673553462,0.616715353,0.25536223,-0.0879236023,-0.539082356,-0.106617544,0.455660038,0.548460092,0.791509091,0.845329819,0.775832369,-0.168900721,0.964350741,0.590958893,-0.132725915
Agranular insular area,0.440961094,-0.340232429,0.14609091,-0.00967479856,-0.663033082,-0.369794595,0.896213105,0.590820965,0.48420475,0.621505658,0.844802525,0.952355715,0.620399858,-0.0414171063,0.316313323,0.179903803,-0.103765414,1,0.586748392,-0.140479708,0.453085223,0.0454692817,0.379393619,-0.570354807,0.620501816,-0.0376195644,0.549992693,0.145977087,0.727095453,0.206353347,0.530405859,0.822788258,0.310433268,-0.639505422,0.391658354,0.0101994874,0.956353234,-0.228828037,0.480745849,0.428924273,0.538091862,0.618664123,0.22780761,-0.112433604,-0.890734963,-0.685963729,-0.785685534,-0.705862783,-0.745040525,0.640068444,-0.394945669,0.555779414,0.398816911,0.287283172,-0.663403611,0.452619043,0.944666747,0.414232459,0.728531762,-0.216128015,0.429461045,0.373453659,0.464487547,0.805617089,0.125367616,0.186594525,0.47206832,0.997100908,-0.455316374,-0.606119006,0.663075466,-0.246838924,0.577930692,0.87988311,0.69196703,-0.526520831,-0.28330279,0.885239421,-0.335153661,-0.507418812,-0.381422645,-0.4403756,0.963368571,-0.0132087859,0.345160914,-0.212016843,0.291510037,0.890976095,0.623281154,0.0365057114,-0.312641878,0.0206551228,0.108065995,-0.260754428,0.335944481,-0.354217938,0.694058149,0.432702222,0.116087925,0.711154136,0.510532183,0.148719844,0.990856449,0.415369958,-0.039382017,-0.574236428,0.866951131,-0.564840293,0.395099302,0.215928842,-0.402428539,0.959874725,0.813566098,0.45746219,0.478798545,0.119460213,-0.215275418,-0.53557499,0.231920842,0.715170503,-0.161672721,0.728837828,0.50709386
Diagonal band nucleus,0.782314882,-0.386416148,0.719325462,-0.292651151,-0.670442627,-0.645554577,0.437660036,0.380279351,0.833198141,0.0492616098,0.620749266,0.329586411,0.279645733,0.753436529,0.787666059,-0.630145408,0.0844439542,0.586748392,1,-0.110139944,0.641769626,-0.334320469,0.727235043,0.211299351,0.0127269674,0.0969454973,0.171127749,0.172200626,0.914836885,-0.047004718,0.269759082,0.655216143,0.640891364,-0.76199989,0.14186072,0.280884851,0.588562793,0.12601927,-0.111173696,0.978679472,0.13303832,0.595233371,-0.451613143,-0.747238908,-0.359433998,-0.142569979,-0.925937028,-0.987509519,-0.667156942,0.303027254,0.183710611,0.264339848,-0.413723126,-0.592570283,0.0137702483,0.547653309,0.758359665,0.0516803678,0.0517651845,-0.835995729,0.94418243,-0.417454394,0.332242261,0.613307468,-0.0317147064,-0.607786351,0.323875267,0.584446145,0.193810521,-0.217711073,0.256752133,-0.218209284,0.0375648489,0.268165959,0.0488291304,0.164024314,-0.0708047666,0.488681908,-0.880743638,0.221653152,0.124488871,-0.368391749,0.359312588,0.558184464,0.529854684,0.505990006,0.414941279,0.186296215,0.573060265,-0.340008306,-0.0602513232,-0.118634142,0.383408826,-0.266332847,-0.463654668,0.302523513,0.642298314,-0.303754468,-0.331651317,-0.138102419,0.873544594,0.272364784,0.607674236,-0.314739808,0.530953532,-0.334698996,0.220848956,-0.0383418421,0.200010546,0.787895554,-0.884975443,0.419287702,0.147784391,0.0767982425,0.922820611,-0.276697281,-0.202277232,-0.40597819,-0.0620217052,-0.132912271,0.0122147595,0.435605807,-0.206933129
Supplemental somatosensory area,-0.650059686,-0.708420909,-0.253611049,0.261612083,-0.350533856,0.316268239,0.292116061,0.278540716,-0.628894554,-0.746008592,0.378503318,-0.226494134,0.399531156,0.00854524801,-0.639630255,-0.0117447288,-0.958276447,-0.140479708,-0.110139944,1,-0.709332703,0.832894436,-0.726058127,-0.343693542,0.464704102,-0.926257341,-0.312594446,-0.899065355,-0.162064185,0.132553448,-0.118783975,0.397102287,-0.348643418,-0.452521387,-0.0567238526,0.51436521,0.095656118,0.902666825,-0.77308394,-0.142905348,0.578930209,0.402119452,-0.444745383,-0.124929749,-0.217767571,-0.12226579,-0.0794593125,0.121405821,-0.426243452,0.232711855,-0.661988462,0.743656516,0.367818837,0.173058639,0.468080986,0.715095541,-0.222569006,-0.886142224,0.380485367,0.482227814,0.198429237,0.17547999,-0.914462831,-0.387966428,-0.981123583,0.010999003,-0.929929372,-0.214780126,-0.252425159,-0.618615745,0.290307362,-0.91555269,0.627050763,-0.302780758,-0.0282921103,-0.062291055,-0.901691788,0.264827483,0.122691618,-0.150988417,0.0173229394,-0.796977743,-0.166779778,-0.30303207,-0.891726546,-0.374480817,0.535928573,-0.292038671,-0.764465963,0.12913581,-0.756552959,-0.92918546,-0.931346421,-0.626291535,0.00332896626,0.710484486,0.496019965,0.521299311,-0.682800142,-0.18011056,0.373184906,-0.970862604,-0.100558732,-0.451192414,-0.700681451,-0.653761405,0.00311216238,0.14666659,-0.810898799,-0.56512067,-0.264326241,-0.183595644,0.277861964,-0.0829927715,-0.464628482,-0.677603543,-0.732628494,-0.74533368,-0.895783005,-0.0975801078,-0.927958727,-0.770053927,-0.051624037
Piriform area,0.966487545,0.432408862,0.325027965,0.0473400866,-0.367771034,-0.872849082,0.129981589,-0.245832607,0.837293395,0.544497881,0.102980836,0.385493656,-0.330412228,0.518120938,0.907074214,-0.171798527,0.637107419,0.453085223,0.641769626,-0.709332703,1,-0.852039652,0.95748745,0.213509718,-0.417408242,0.515066384,-0.00615079659,0.498841057,0.770607476,-0.495822985,-0.10637508,0.120913369,0.292543332,-0.2397046,0.511739951,-0.500375913,0.228475046,-0.615392679,0.465034268,0.609049526,-0.478070033,-0.128549485,-0.151114649,-0.123762319,0.0000299943214,0.229786228,-0.449954109,-0.655975333,-0.228633871,0.331332778,0.391080244,-0.311384096,-0.361621231,-0.414099742,-0.486061103,-0.0632622531,0.677902808,0.514679812,-0.259460858,-0.803852097,0.411149537,-0.512239266,0.699211473,0.825927897,0.576478929,-0.153811807,0.742998677,0.495653158,0.505682825,0.117486345,0.24135301,0.437975871,-0.434520901,0.249691951,-0.163241344,-0.14568009,0.491430647,0.0307106998,-0.401155537,-0.0280445622,-0.300574678,0.360223356,0.313040512,0.225349,0.928420641,0.320077062,-0.392499941,0.327762088,0.956226088,0.10247133,0.641990749,0.656628354,0.813323596,-0.0356967936,-0.437180944,-0.324705707,0.165021009,-0.541817783,0.0478826993,0.0231144336,0.212697679,0.837096699,0.490453172,-0.0384915873,0.641929701,0.0692346728,0.293069796,-0.44676392,0.859256742,0.867934373,-0.442329973,0.475174672,0.00412127312,0.472138091,0.843562046,0.531777168,0.106457211,0.267656259,0.690842434,-0.0421764799,0.682317743,0.714924568,-0.306864079
Ventral auditory area,-0.824373871,-0.713216466,-0.33107591,0.0735473482,-0.103538465,0.661036484,0.40605686,0.547039768,-0.699494174,-0.372608608,0.414477196,0.0680931581,0.677888696,-0.48884613,-0.837187389,0.275977876,-0.881949325,0.0454692817,-0.334320469,0.832894436,-0.852039652,1,-0.86901769,-0.586767423,0.791793386,-0.744088996,0.157392981,-0.637344757,-0.37475094,0.538568155,0.282867723,0.392772786,-0.249127637,-0.218110637,-0.235348066,0.544922961,0.278927242,0.661364909,-0.375770934,-0.396799038,0.826072492,0.492389751,0.120362003,0.0646754044,-0.486305429,-0.550061767,0.0144646515,0.288691097,-0.27891809,0.113237599,-0.743517661,0.749361179,0.642926392,0.577875335,0.205917003,0.469512807,-0.200594506,-0.500692675,0.69045411,0.757474317,-0.123046936,0.682473668,-0.654144325,-0.428612989,-0.717803758,0.271044099,-0.688995191,-0.0142323734,-0.724383112,-0.58500379,0.218568014,-0.756540643,0.836941283,0.117271867,0.458339687,-0.185016404,-0.824847837,0.464069987,0.265953744,-0.302494439,0.0386832563,-0.738690911,0.147705965,-0.335280681,-0.902187768,-0.527906255,0.596540451,0.0729630392,-0.745662104,0.012763882,-0.908316108,-0.807019686,-0.931163011,-0.29164887,0.550808544,0.291116499,0.329029957,0.842635579,-0.182189038,0.287757557,0.137826798,-0.932923415,0.0235135074,0.111730209,-0.805846671,-0.533004032,0.185403631,0.119698536,-0.766356822,-0.831418487,0.133090562,0.00855032319,0.483978018,-0.174791712,-0.659168622,-0.560663824,-0.42165323,-0.693110603,-0.721989265,0.368263865,-0.929272431,-0.49461083,0.492965366
Orbital area lateral part,0.992277877,0.325279063,0.575064723,-0.222801566,-0.253353513,-0.767616986,0.0146860911,-0.124311349,0.945035769,0.44527815,0.0698953574,0.261723806,-0.262999247,0.609680239,0.985545726,-0.416482846,0.706336192,0.379393619,0.727235043,-0.726058127,0.95748745,-0.86901769,1,0.42652715,-0.459597655,0.635144883,0.109084658,0.624349483,0.738072147,-0.328505373,0.0434958359,0.0916865554,0.530011279,-0.207419894,0.253705973,-0.278987822,0.198243229,-0.514697326,0.363858118,0.741016349,-0.456029424,-0.0165985874,-0.161759896,-0.361528113,0.0528927371,0.192436273,-0.499720651,-0.71158743,-0.147436086,0.102423275,0.583025794,-0.382066695,-0.573651472,-0.59349298,-0.275275322,-0.102382873,0.605290218,0.521283012,-0.356161374,-0.920883513,0.506218037,-0.565037126,0.745523916,0.684765404,0.59166614,-0.407104119,0.765383602,0.425847582,0.493483129,0.280237922,0.0136532845,0.474702189,-0.509319318,0.211946522,-0.15350355,0.12926748,0.572849467,0.00830176296,-0.607938147,0.240722688,-0.013810212,0.352691266,0.219872046,0.495921859,0.957270106,0.572431961,-0.219626529,0.199791628,0.896138067,-0.179398851,0.594727934,0.581707158,0.8879565,0.132921147,-0.48309157,-0.203542972,0.0888512833,-0.662731399,0.0956131171,-0.109642663,0.302894785,0.851272472,0.392791844,-0.0725064409,0.822660666,0.208434793,0.0935547695,-0.178295811,0.722866919,0.956839357,-0.470013084,0.32873505,-0.166553489,0.202589849,0.931055115,0.335254525,0.260737619,0.289215646,0.576988289,-0.168053807,0.688557571,0.704846812,-0.30498977
Intercalated amygdalar nucleus,0.357911664,0.236526293,0.663273808,-0.54835531,0.443350332,-0.0756702268,-0.777414486,-0.287609983,0.42532991,-0.348519633,-0.567316464,-0.703196532,-0.478554908,0.591919921,0.524482726,-0.797189839,0.587792612,-0.570354807,0.211299351,-0.343693542,0.213509718,-0.586767423,0.42652715,1,-0.780124807,0.574765882,-0.157038504,0.448914482,-0.0693547909,-0.0973790611,-0.118051186,-0.529291083,0.489199798,0.321135736,-0.510818113,0.190763289,-0.576443655,0.0397282847,-0.310647688,0.402058882,-0.609575675,-0.238142568,-0.324509696,-0.552199412,0.728122113,0.546155153,0.125281514,-0.0689963212,0.515440541,-0.720025493,0.924826678,-0.703171574,-0.976751444,-0.876677765,0.646870538,-0.391453708,-0.381411118,0.00397742711,-0.877550869,-0.623988031,0.210651257,-0.719025462,0.182486917,-0.350103151,0.261219689,-0.807095658,0.151986266,-0.536430486,0.619258674,0.823362905,-0.79052167,0.482005964,-0.82212344,-0.557701496,-0.579316457,0.885343185,0.64626449,-0.630627038,-0.495701371,0.931432124,0.710104151,0.474755187,-0.686776675,0.749199289,0.386265376,0.907171368,-0.0407615614,-0.714480822,0.0195523235,-0.580323617,0.492004339,0.190997494,0.574081449,0.487801266,-0.639707324,0.357864192,-0.506167116,-0.906235527,0.00278611691,-0.798661573,0.0207449705,0.422231044,-0.589044509,-0.432410258,0.818348196,0.711822223,-0.85849304,0.708182652,-0.0622991396,0.597892481,-0.104539151,-0.694529034,-0.931686279,-0.612420822,0.401254605,-0.217771156,0.512318657,0.548039588,-0.0192234255,-0.824018566,0.520029808,-0.108041865,-0.567453435
Primary auditory area,-0.406642766,-0.706261871,-0.155409596,-0.0436233637,-0.337049113,0.397688863,0.794893263,0.808478197,-0.251435363,0.176073905,0.757425043,0.640570337,0.915048811,-0.522156282,-0.484232087,0.359262606,-0.654168855,0.620501816,0.0127269674,0.464704102,-0.417408242,0.791793386,-0.459597655,-0.780124807,1,-0.480202883,0.572153739,-0.27910285,0.0495126821,0.645775044,0.63325234,0.717519654,0.0470465123,-0.419687369,-0.0449839713,0.430042004,0.768129498,0.283867624,0.105827389,-0.120965401,0.961748101,0.725718707,0.389443766,0.0204472914,-0.906272734,-0.903610034,-0.386252702,-0.124250865,-0.542388922,0.359961146,-0.74843374,0.828016935,0.738763074,0.677944721,-0.26935508,0.494947436,0.362000921,-0.0109246322,0.973782467,0.501669032,0.0492049073,0.846182926,-0.129673788,0.0964015887,-0.359595402,0.349421371,-0.159485245,0.581385313,-0.916060206,-0.714396967,0.463191977,-0.618143231,0.967982499,0.687046959,0.857097042,-0.423411756,-0.708058313,0.868477764,0.0335330781,-0.507193707,-0.137743391,-0.746636702,0.713290655,-0.226941105,-0.460459286,-0.512507101,0.622067181,0.633392094,-0.19989185,-0.0405241933,-0.871741244,-0.535250835,-0.599748503,-0.221524961,0.745716695,-0.103410072,0.545118194,0.924962171,0.0988383083,0.723284898,0.306550175,-0.573816682,0.57722898,0.480516699,-0.611242378,-0.634622709,0.633942837,-0.195795388,-0.337326046,-0.554947501,0.00455656562,0.566398233,0.829842146,0.060351042,-0.267760035,-0.321378312,-0.299390095,-0.763766918,-0.348844399,0.783151911,-0.751210766,0.124755398,0.800551324
Substantia innominata,0.536287134,0.548595823,0.484651272,-0.571704553,0.556019793,-0.0682978339,-0.472847133,-0.132472947,0.622663962,0.546626296,-0.463107972,0.00464472285,-0.304333194,0.0226031246,0.596991884,-0.242931641,0.961027698,-0.0376195644,0.0969454973,-0.926257341,0.515066384,-0.744088996,0.635144883,0.574765882,-0.480202883,1,0.426349096,0.974475283,-0.00476086751,0.114249923,0.283566303,-0.479356898,0.56561016,0.549028368,-0.314822211,-0.204239646,-0.195221806,-0.707079542,0.587751439,0.191875606,-0.512884753,-0.285399498,0.451088703,-0.117370096,0.309826159,0.0737043231,0.114699444,-0.0689997004,0.579032784,-0.558524069,0.842394729,-0.806568845,-0.571516793,-0.327053505,-0.147997472,-0.77353127,0.0171933642,0.817508899,-0.481475286,-0.49859663,-0.166858504,-0.177803995,0.86294184,0.0922841533,0.924479973,-0.278255287,0.845572004,0.0360176923,0.186959281,0.811408039,-0.603682689,0.914291862,-0.67684705,0.199019844,0.0383204624,0.407685176,0.943866247,-0.327588833,-0.286954306,0.473455367,0.356903322,0.762591643,-0.0119474735,0.576881328,0.792691783,0.622509266,-0.30481168,0.0764076265,0.551470485,-0.46007036,0.633808175,0.76404297,0.907962087,0.835124541,-0.0052018051,-0.526095305,-0.633376627,-0.601312548,0.732983465,0.00652140234,-0.32416623,0.875872687,-0.109577091,0.409422475,0.821828221,0.826338608,-0.296095294,0.232412307,0.534819389,0.542177967,0.311962333,-0.0767369258,-0.499733026,-0.297836367,0.433306327,0.388166137,0.905322708,0.758944665,0.674846609,-0.0603213879,0.855911997,0.642789475,0.0795385738
Lateral septal complex,0.0705718336,-0.331420671,0.426034304,-0.699615268,0.183299543,0.395421322,0.334776575,0.784540386,0.35164554,0.559363049,0.364282092,0.565707244,0.711048385,-0.423319843,0.0785015992,-0.0190968015,0.187136268,0.549992693,0.171127749,-0.312594446,-0.00615079659,0.157392981,0.109084658,-0.157038504,0.572153739,0.426349096,1,0.61065636,0.0436557415,0.846651638,0.968652304,0.314559892,0.683856074,0.0386411187,-0.472282461,0.413505535,0.596293542,-0.228941886,0.518482181,0.146683796,0.552665214,0.574861486,0.741130295,-0.250852952,-0.619422988,-0.866193528,-0.343308223,-0.238925826,-0.0240855577,-0.246871713,0.0797973556,0.119380183,0.114801893,0.273058733,-0.248823618,-0.157534554,0.3423949,0.666545862,0.509569704,-0.00703457551,-0.00422402132,0.65122245,0.618358411,0.091095415,0.411554214,-0.0631624698,0.558307915,0.574144195,-0.76138957,0.05996249,-0.181513625,0.15629062,0.357511675,0.827651051,0.891555433,0.10066959,0.124158547,0.590344687,-0.359490393,0.0685330491,0.350080183,-0.128958836,0.645437395,0.440845491,0.224293954,0.181031662,0.492455827,0.61161673,0.226909693,-0.613632695,-0.378969183,0.0430531071,0.207786903,0.572531987,0.696728671,-0.447907609,-0.0150569109,0.338619642,0.725272126,0.633311777,0.117667807,0.164503967,0.432301235,0.784894554,0.199469728,0.133333837,0.259110091,0.174276331,0.0175417947,-0.0299291975,0.223138746,0.411905861,0.304213077,-0.362644173,0.168250647,-0.137604236,0.544626047,-0.130435887,0.130454542,0.642618921,-0.0393179662,0.655181985,0.858359643
Posterior hypothalamic nucleus,0.533470581,0.399835283,0.534051119,-0.648950104,0.478636978,-0.0196324544,-0.293300848,0.0753053087,0.667713909,0.637797005,-0.279980335,0.180105766,-0.0917848524,-0.0527806388,0.580972801,-0.217367111,0.889569875,0.145977087,0.172200626,-0.899065355,0.498841057,-0.637344757,0.624349483,0.448914482,-0.27910285,0.974475283,0.61065636,1,0.0652993609,0.276216889,0.476958277,-0.304976534,0.665443414,0.445269676,-0.343072732,-0.099774985,0.0108364136,-0.68983948,0.655196146,0.241587739,-0.315972768,-0.0965642146,0.553570013,-0.170274673,0.094819934,-0.146594245,-0.027911388,-0.167917643,0.454380766,-0.499441047,0.744777912,-0.658047396,-0.468300383,-0.229437299,-0.224136701,-0.684186229,0.154196768,0.886599001,-0.284323867,-0.473271058,-0.108471486,-0.0159427739,0.925264694,0.162362851,0.913333926,-0.256587384,0.898720294,0.216223776,-0.00530327493,0.693663366,-0.526513864,0.828188179,-0.498332545,0.398047369,0.250786238,0.350655355,0.848080655,-0.114862828,-0.359428592,0.405465332,0.361802485,0.623247651,0.181537707,0.606492135,0.782225229,0.583907135,-0.154030804,0.246970001,0.586191683,-0.530269617,0.473303776,0.691603213,0.864296788,0.834787879,0.143986813,-0.575535039,-0.51420362,-0.448707843,0.796882811,0.172081823,-0.221577688,0.828608736,0.0589155118,0.539067645,0.777709087,0.721522505,-0.154404794,0.20249614,0.51115958,0.504587439,0.282481807,0.079804681,-0.332627828,-0.303506546,0.46431059,0.325508993,0.896225323,0.612788759,0.643371658,0.114380583,0.747654151,0.754460183,0.265473784
