,Olfactory tubercle,Pons,Nucleus accumbens,Pons motor related,Subthalamic nucleus,Dorsal auditory area,Primary somatosensory area mouth,Perirhinal area,Lateral preoptic area,Central medial nucleus of the thalamus,Entorhinal area medial part,Medial septal nucleus,Ectorhinal area,Lateral hypothalamic area,Basolateral amygdalar nucleus,Anteroventral preoptic nucleus,Central amygdalar nucleus,Agranular insular area,Diagonal band nucleus,Supplemental somatosensory area,Piriform area,Ventral auditory area,Orbital area lateral part,Intercalated amygdalar nucleus,Primary auditory area,Substantia innominata,Lateral septal complex,Posterior hypothalamic nucleus,Anterior hypothalamic nucleus,Bed nuclei of the stria terminalis,Orbital area ventrolateral part,Gustatory areas,Taenia tecta,Zona incerta,Subiculum,Dorsal peduncular area,Primary visual area,Visceral area,Midbrain reticular nucleus,Infralimbic area,Temporal association areas,posteromedial visual area,Medial geniculate complex,Ventral tegmental area,Tuberal nucleus,Parasubthalamic nucleus,Retrochiasmatic area,Suprachiasmatic nucleus,Anteroventral periventricular nucleus,Culmen,Endopiriform nucleus,Entorhinal area lateral part,Lateral visual area,Anterolateral visual area,Caudoputamen,Pedunculopontine nucleus,Agranular insular area ventral part,Periaqueductal gray,Dorsal part of the lateral geniculate complex,Retrosplenial area dorsal part,Frontal pole cerebral cortex,Primary somatosensory area upper limb,Anterior amygdalar area,Field CA1,Medial habenula,Presubiculum,Subparaventricular zone,Anteroventral nucleus of thalamus,Piriform-amygdalar area,Ventral medial nucleus of the thalamus,Inferior colliculus,Claustrum,Primary motor area,Anterodorsal nucleus,Mediodorsal nucleus of thalamus,Fundus of striatum,Magnocellular nucleus,Medial preoptic area,Postsubiculum,Paraventricular nucleus of the thalamus,Anterior cingulate area dorsal part,Medial preoptic nucleus,Reticular nucleus of the thalamus,Prelimbic area,Dorsomedial nucleus of the hypothalamus,Cortical amygdalar area,Secondary motor area,Field CA3,Field CA2,Interpeduncular nucleus,Ventrolateral preoptic nucleus,Globus pallidus external segment,Periventricular zone,Orbital area medial part,Primary somatosensory area lower limb,Agranular insular area posterior part,Parasubiculum,Lateral posterior nucleus of the thalamus,Primary somatosensory area trunk,Substantia nigra compact part,Cortical amygdalar area posterior part,Ventromedial hypothalamic nucleus,Central lateral nucleus of the thalamus,Parataenial nucleus,Periventricular hypothalamic nucleus posterior part,Median preoptic nucleus,Dentate gyrus,Anterior cingulate area ventral part,Posterior amygdalar nucleus,Lateral amygdalar nucleus,Retrosplenial area ventral part,Posterior complex of the thalamus,Lateral dorsal nucleus of thalamus,Substantia nigra reticular part,Ventral anterior-lateral complex of the thalamus,Olivary pretectal nucleus,Paraventricular hypothalamic nucleus,Precommissural nucleus,Lateral habenula,Superior colliculus motor related,Medial pretectal area,Medial amygdalar nucleus,Superior colliculus sensory related
Magnocellular nucleus,0.203153408,-0.736096777,-0.418316986,-0.463628488,0.773899103,0.160842394,-0.140480837,-0.362726297,0.0589719342,0.782356586,-0.327274608,0.0348034027,-0.473885477,0.79286563,-0.421473261,0.226938262,-0.113241072,-0.175291403,0.0881395797,0.294312784,-0.9655587,0.303814342,0.448108582,-0.0769182951,0.265351375,0.597455387,0.557228664,0.931360013,0.710326006,0.587368585,0.618768068,-0.977464362,0.191409561,0.782054416,-0.536504188,0.065936407,0.142050572,0.114205459,0.511442257,-0.0157565591,0.0559527705,-0.0292007998,-0.455605397,0.704520482,0.289088765,-0.30690192,0.201255433,0.192863441,0.821481606,-0.772600933,-0.562613263,-0.752521457,-0.819171943,0.124932521,0.517537311,0.126838074,-0.843576856,0.341300735,0.611296418,0.263388441,0.464549639,0.438062374,0.966246723,0.351149211,0.0701179733,0.214697845,-0.428375295,0.654099726,0.780062315,0.727803768,-0.640756377,-0.969268606,0.0465093763,0.327828348,0.598728699,0.471001096,1,0.308254354,0.011294765,0.798955956,0.47354425,0.514730514,0.793741554,-0.0595622755,0.736927308,0.781507946,0.266089975,0.347958333,0.37615758,0.195414916,0.547691856,0.902843346,0.849031939,0.168795937,0.471663596,-0.274967929,0.267062513,0.240939738,0.369105936,0.322208389,0.071547628,0.916441345,0.679063932,0.776150619,0.653047744,-0.383552464,0.340965357,-0.506904254,0.80239826,0.24382112,-0.591747288,0.209652358,0.292431619,0.924418823,0.551841524,-0.375332547,-0.29077106,-0.747542797,0.905839785,0.364403857,-0.278996161,0.684788233,0.136990264
Medial preoptic area,0.493170849,-0.263948302,0.288987776,-0.518180709,0.833699162,0.928410548,0.898424811,0.633091059,0.658373991,0.582561973,-0.839997337,0.586384254,0.62540619,0.593588479,-0.966915272,0.948968504,-0.833002752,0.463868482,0.971676576,0.999325639,-0.427421257,0.984158024,0.860866561,-0.92476016,0.620512416,0.0378994849,0.138236288,0.628590705,0.627928364,0.515929851,0.902112478,-0.210664391,0.920923514,0.832527079,0.629689439,0.95846746,0.940097084,0.967074748,-0.0395326222,0.942755041,0.964076091,0.941767186,0.428810723,0.815918272,-0.796359064,-0.987293505,0.792577512,0.103534642,0.793369543,-0.368509767,-0.928964918,-0.739277112,0.0509588509,0.951102854,0.87569012,-0.512154742,-0.0636771511,-0.624594001,0.927834042,0.973820192,0.979993231,0.990077494,0.203840831,0.925945433,-0.658396415,0.428552612,0.634735597,0.92109997,0.589138689,0.704006984,-0.297446902,-0.124520067,0.955980625,0.99927035,0.753544453,-0.15807104,0.308254354,1,0.0880290167,-0.319071377,0.527945166,0.929743188,0.814244415,0.668462403,0.645837061,0.2512237,0.955143132,0.935188141,0.947939708,0.878127947,0.931412139,0.674928188,-0.0752005751,0.971909777,0.983829158,0.828780698,-0.417822736,0.916961427,0.97257512,-0.188279392,-0.924052193,0.560789311,0.907587735,0.825369227,0.696507441,0.452627765,0.954945732,0.494322251,0.304884542,-0.846996104,-0.126721012,0.829758575,0.85988539,0.207767135,0.835695752,-0.505400417,0.714534807,-0.824604478,0.528539354,-0.483940404,-0.881151735,0.151364414,-0.875252642
Postsubiculum,-0.822260554,-0.684812717,-0.757467078,-0.830476799,-0.0337375941,0.429933089,0.103494278,-0.437733098,-0.673877376,-0.46626817,-0.60839881,-0.737998927,-0.275047943,-0.442914739,-0.301717534,0.391190134,-0.6059979,-0.770593105,0.169347513,0.121835935,-0.24368906,0.263206645,-0.396699415,-0.395158866,0.830509685,-0.790775742,-0.823113459,-0.0182007054,-0.50886243,-0.687906095,-0.166286211,-0.190187822,-0.293223261,0.0213534798,0.184606238,-0.0630895866,-0.216916122,-0.0765036132,-0.84323535,0.00210696696,0.0103091778,0.0720435925,-0.608366009,-0.262676241,-0.30226212,0.0713799411,0.676167081,0.982486216,0.00724212737,0.596531693,-0.30556853,-0.440768611,-0.455630646,-0.165537972,-0.332334537,-0.851892988,-0.48494445,-0.605263853,-0.0724216027,-0.136735486,-0.0183798145,0.100240846,-0.234823539,-0.289431651,0.630249179,-0.859439769,0.473570334,0.0873728914,-0.46368305,-0.409934535,-0.774038791,0.16887628,-0.0452855505,0.055721821,-0.470656928,-0.842222307,0.011294765,0.0880290167,1,-0.135540438,-0.739734843,0.356134671,-0.0446386332,-0.623079711,-0.463571362,-0.611501348,-0.208881503,-0.265869409,-0.222770835,-0.391321757,0.316132702,-0.0574307848,-0.412371584,0.278092096,0.0564495976,0.035426532,-0.848092276,-0.313514405,-0.135594769,-0.916718904,-0.163282325,-0.235602839,0.0831882393,-0.0700496247,0.601478123,0.748167514,-0.208285696,-0.467579294,0.605766918,-0.0536104995,0.799281154,-0.479926417,-0.432410466,-0.367919173,-0.383575313,0.787460913,-0.374536606,0.161129014,0.365009564,-0.737545713,0.393431081,-0.720958375,-0.309266372
Paraventricular nucleus of the thalamus,-0.0266761497,-0.502718923,-0.522075528,-0.0629023897,0.255589519,-0.452513629,-0.702130471,-0.70861048,-0.284903519,0.458684784,0.249798184,-0.258546667,-0.828959952,0.460134702,0.206376307,-0.396166722,0.457140417,-0.388027887,-0.52703647,-0.335583555,-0.669952832,-0.329908753,-0.0500802197,0.530125613,-0.196420521,0.641214881,0.542570213,0.536386106,0.363371636,0.327213946,0.0721357734,-0.820224676,-0.35075845,0.259289302,-0.936098409,-0.51937993,-0.418489182,-0.475660088,0.60862558,-0.596598394,-0.539506708,-0.615766725,-0.658918962,0.219039693,0.804742482,0.297838473,-0.351599285,0.0362630432,0.323747631,-0.592947315,0.043636701,-0.24871194,-0.800158291,-0.446966742,0.00356238767,0.51987339,-0.75098155,0.77863199,0.0402117305,-0.326567597,-0.142186188,-0.185589876,0.852632896,-0.196075476,0.416739564,0.0279999992,-0.85889555,0.0719525208,0.452122835,0.324653288,-0.37945071,-0.898392278,-0.538725503,-0.296257353,0.171978318,0.64152719,0.798955956,-0.319071377,-0.135540438,1,0.211929621,-0.0961924866,0.288225486,-0.413154877,0.374482485,0.67540575,-0.305714188,-0.20710758,-0.191034962,-0.311355299,-0.0608922537,0.483238307,0.924932185,-0.45739545,-0.144428128,-0.786058919,0.600215725,-0.297410501,-0.221255473,0.519736789,0.655211021,0.583495899,0.105376341,0.266308621,0.16172753,-0.727730545,-0.231527956,-0.763081198,0.550442423,0.768130286,-0.581630496,-0.259267529,-0.20027871,0.821118112,0.0668990517,-0.133012436,-0.693401703,-0.246884489,0.537319676,0.727083664,0.230285358,0.651306329,0.703431013
Anterior cingulate area dorsal part,0.958583391,0.165529512,0.601516014,0.244000699,0.694869418,0.17476068,0.317500922,0.538725635,0.87613897,0.913629741,-0.0453399537,0.882961772,0.370224943,0.904177851,-0.380680277,0.237232651,0.0267951048,0.778636106,0.377340108,0.496406002,-0.338336549,0.380750032,0.886616375,-0.172655453,-0.258673617,0.838149239,0.900068892,0.63289467,0.945893707,0.990774615,0.781962748,-0.27694402,0.750313413,0.653615551,-0.0100827039,0.546422135,0.683484096,0.577158365,0.812708117,0.460388671,0.488139462,0.400420879,0.541166113,0.843380199,-0.0614783404,-0.646670472,-0.0730448191,-0.658409365,0.658312982,-0.906855383,-0.405368668,-0.267547853,0.113828842,0.642856517,0.866190223,0.458496519,0.0720409786,0.279351363,0.718368009,0.677088769,0.653306736,0.556208119,0.60438491,0.802477699,-0.799255209,0.959626768,-0.199375811,0.603368933,0.914098204,0.911496127,0.250585689,-0.514162525,0.524772006,0.559464853,0.941290488,0.739829813,0.47354425,0.527945166,-0.739734843,0.211929621,1,0.350169458,0.700348712,0.802080833,0.927890864,0.863445619,0.725507929,0.787461076,0.769154753,0.807635799,0.393347642,0.677336793,0.567193175,0.318453415,0.598655828,0.292224686,0.548483477,0.780648731,0.710424624,0.734442521,-0.305868291,0.765487659,0.608195468,0.720063942,0.087065916,-0.490986239,0.74962452,0.44591197,-0.061168196,-0.297207955,-0.886983079,0.858096371,0.862917401,0.697299658,0.898008143,-0.99401467,0.553069801,-0.781941447,0.273275315,0.460794503,-0.838347995,0.868221681,-0.145206751
Medial preoptic nucleus,0.228810868,-0.599264489,-0.0813483141,-0.780056965,0.877916873,0.928654332,0.73487455,0.306804908,0.369812659,0.551354386,-0.948478763,0.286161964,0.317529862,0.569712629,-0.991464974,0.951749337,-0.887022924,0.121847519,0.872596784,0.935087369,-0.669485281,0.964662863,0.714801713,-0.894316107,0.813617904,-0.0369977199,0.0264531577,0.753358295,0.558358367,0.384039181,0.85736171,-0.47853224,0.727456216,0.89449981,0.433923428,0.790775403,0.752012002,0.806525434,-0.137765166,0.775094733,0.813432335,0.790443489,0.0663664046,0.781177486,-0.668155425,-0.874182424,0.895942999,0.410689018,0.868336379,-0.335533513,-0.997477426,-0.927562234,-0.296261939,0.771114959,0.762943004,-0.629340409,-0.405427045,-0.597891433,0.903015417,0.833538429,0.923537049,0.95833503,0.350783623,0.773719747,-0.348894701,0.167984159,0.546944077,0.953282534,0.556921215,0.65343067,-0.627457408,-0.304555495,0.788723676,0.925107776,0.644133401,-0.245766515,0.514730514,0.929743188,0.356134671,-0.0961924866,0.350169458,1,0.863891934,0.361931541,0.592690054,0.236765014,0.798569191,0.787142622,0.817011004,0.665623746,0.998627273,0.773290947,0.0404112355,0.92402449,0.949525411,0.623702349,-0.514334949,0.731220944,0.859999306,-0.3298516,-0.790526625,0.632543041,0.947365542,0.861429615,0.911762086,0.48510792,0.817816066,0.146779598,0.627934919,-0.651851011,-0.0325005091,0.604481245,0.663964716,0.305938422,0.724355795,-0.292922429,0.410284514,-0.827894967,0.771678471,-0.512908105,-0.689009264,0.0987352466,-0.774361711
Reticular nucleus of the thalamus,0.525346157,-0.535111987,0.0162618682,-0.519096595,0.999403396,0.643521332,0.479352383,0.235099024,0.528805883,0.890448989,-0.667271203,0.475228681,0.146210668,0.901267839,-0.837766839,0.700354005,-0.535097303,0.274792624,0.655781573,0.801837918,-0.824325965,0.78259695,0.861085121,-0.59475765,0.465987503,0.466573319,0.510164639,0.960715076,0.88098088,0.75513463,0.964676974,-0.698603137,0.734877854,0.997597375,0.062017427,0.65908987,0.709412083,0.694895713,0.371286558,0.593182356,0.648803932,0.576982285,0.0673213128,0.971207813,-0.303839621,-0.822476046,0.554311581,0.0757128232,0.997649767,-0.76177116,-0.897465921,-0.875151356,-0.40809452,0.700683128,0.905140934,-0.159927115,-0.492830594,-0.130165155,0.96654995,0.794883721,0.906350576,0.884190331,0.733298651,0.833181039,-0.446945996,0.494932374,0.0987732923,0.97062724,0.893004368,0.929424634,-0.489925045,-0.677283722,0.643968125,0.828958992,0.890471666,0.271202291,0.793741554,0.814244415,-0.0446386332,0.288225486,0.700348712,0.863891934,1,0.458921239,0.903458942,0.693711489,0.792324769,0.834646292,0.855018129,0.720470767,0.88897245,0.977520435,0.50391174,0.692441449,0.904998849,0.361746074,-0.0161841975,0.764140906,0.857167907,0.170952186,-0.53051311,0.931851308,0.977362505,0.9993331,0.771027485,-0.020443873,0.836898603,0.0633826856,0.609437954,-0.390056675,-0.520872069,0.707594554,0.771231685,0.725134197,0.905593552,-0.632356156,0.32339031,-0.99154834,0.840217568,-0.0121702227,-0.772600422,0.583820587,-0.444464634
Prelimbic area,0.913196762,0.481558746,0.890121915,0.28971878,0.473463546,0.417912328,0.711244964,0.935238407,0.990622923,0.563409011,-0.170708561,0.983099025,0.850282931,0.553115057,-0.458711651,0.441458535,-0.232023122,0.96896426,0.656124533,0.648769135,0.111737131,0.535526516,0.846623848,-0.464623229,-0.144863174,0.395936279,0.513249672,0.245659156,0.652267639,0.72152555,0.668960979,0.25686687,0.902921042,0.431875671,0.554808606,0.812907633,0.880983283,0.814528689,0.394759614,0.779809752,0.769776756,0.734699898,0.913479116,0.638477857,-0.535028799,-0.768742146,0.123263627,-0.653679053,0.397342562,-0.480256382,-0.381654755,-0.0738118741,0.607682339,0.859719021,0.793064748,0.129044385,0.541015815,-0.199804263,0.627462389,0.816178681,0.677865991,0.61216577,0.0351040582,0.855612709,-0.999897915,0.882181768,0.325917686,0.498236228,0.567737538,0.641113532,0.486587007,0.0767920035,0.804474145,0.68423993,0.763388558,0.308790036,-0.0595622755,0.668462403,-0.623079711,-0.413154877,0.802080833,0.361931541,0.458921239,1,0.627540028,0.391298385,0.849904924,0.847892106,0.819946203,0.934347268,0.380918846,0.319690279,-0.0360046995,0.556400947,0.627059507,0.742100078,0.16124978,0.898564389,0.782054026,0.380946133,-0.669903083,0.344847651,0.482374242,0.49104749,-0.0422433715,-0.02782161,0.826446336,0.885669992,-0.413397094,-0.734997455,-0.476720998,0.951484797,0.918110842,0.143240595,0.785106454,-0.846561311,0.936584168,-0.562199483,-0.0941742253,0.000533143489,-0.912753234,0.41437242,-0.548672867
Dorsomedial nucleus of the hypothalamus,0.794382097,-0.212875797,0.292967821,-0.10821445,0.896166302,0.346861579,0.323344304,0.336551286,0.717933523,0.99566045,-0.30718069,0.7000498,0.183758274,0.995412951,-0.585125316,0.416005996,-0.179570936,0.531295304,0.460646403,0.619917173,-0.657918287,0.544905085,0.906334638,-0.313789995,0.0444130327,0.776412276,0.820774476,0.875562707,0.998614564,0.961676077,0.908592641,-0.581736103,0.733458247,0.87196111,-0.0874929545,0.560642757,0.675052369,0.600201114,0.713543517,0.471216852,0.519853064,0.426815922,0.265750753,0.96441353,-0.081838448,-0.720674067,0.17429084,-0.340357251,0.882307028,-0.947724968,-0.646367206,-0.590987534,-0.218718584,0.644187348,0.921385462,0.251496346,-0.276453813,0.192542109,0.8690033,0.72199145,0.781913979,0.71045489,0.790627316,0.827565772,-0.619913744,0.787287104,-0.170485811,0.80829939,0.996345047,0.996740341,-0.128218548,-0.717909554,0.538830272,0.67356392,0.977775308,0.628806351,0.736927308,0.645837061,-0.463571362,0.374482485,0.927890864,0.592690054,0.903458942,0.627540028,1,0.900744374,0.751198706,0.818281032,0.819097124,0.764479053,0.633441574,0.902748506,0.670960177,0.451954602,0.749489098,0.244121961,0.379793218,0.770877474,0.782644411,0.56466504,-0.345981023,0.944193786,0.818165105,0.911935424,0.428131751,-0.378722089,0.794615573,0.196660912,0.313310814,-0.262288605,-0.822819601,0.793751119,0.833111987,0.836714267,0.94743248,-0.883478259,0.387709904,-0.941719655,0.612114611,0.346049292,-0.816030266,0.849515956,-0.207549552
Cortical amygdalar area,0.705303958,-0.154151109,0.173760311,0.128297039,0.67302444,-0.0809922233,-0.10975759,0.0402033062,0.513327847,0.932854986,0.0712920125,0.529917087,-0.147489282,0.927059973,-0.201915446,-0.00459189726,0.234447383,0.380616489,0.0294774724,0.219309019,-0.617869241,0.136993268,0.652363033,0.123839944,-0.273247249,0.956194141,0.952608123,0.769729838,0.907454933,0.917450813,0.64183544,-0.645354949,0.39485719,0.64469324,-0.483110616,0.157103331,0.310545303,0.203130394,0.91766212,0.0525099525,0.103866648,-0.00167392348,0.0615501887,0.761954535,0.35537267,-0.349138881,-0.213712535,-0.460179451,0.681035471,-0.99199265,-0.30510865,-0.352832855,-0.339395829,0.266005609,0.666340372,0.595037082,-0.347770405,0.597206141,0.579113617,0.355754186,0.436353916,0.342448029,0.902466529,0.515358594,-0.386988439,0.73292699,-0.580803602,0.511391774,0.929935931,0.864219666,-0.0274803103,-0.857934414,0.130877333,0.286421146,0.806710438,0.877720121,0.781507946,0.2512237,-0.611501348,0.67540575,0.863445619,0.236765014,0.693711489,0.391298385,0.900744374,1,0.401706946,0.498799833,0.494327572,0.456378252,0.287218046,0.775667089,0.904251178,0.0232507329,0.395211607,-0.175150374,0.706808403,0.445280023,0.43604113,0.808138283,0.0925383908,0.889709464,0.532216243,0.696911944,0.172887699,-0.731141323,0.458751614,-0.0613946077,0.257376411,0.161375242,-0.96335317,0.519411744,0.55525212,0.954018209,0.721949503,-0.816429826,0.0615082707,-0.731960231,0.503147612,0.707611822,-0.52202007,0.987386254,0.237579451
Secondary motor area,0.725277222,-0.0325007971,0.526148939,-0.251659896,0.809131491,0.788328259,0.866136006,0.771032339,0.850595056,0.687542463,-0.641714913,0.79900119,0.719334359,0.691193355,-0.854961362,0.817780201,-0.643293725,0.694721342,0.911009499,0.944981432,-0.316862229,0.887759848,0.955357427,-0.798055267,0.360442809,0.249748219,0.360360243,0.595232871,0.747794775,0.694097399,0.921900125,-0.117138439,0.993715455,0.791372967,0.589889645,0.967472935,0.991970968,0.978222031,0.191559928,0.935573184,0.951689713,0.914393881,0.622165658,0.861744251,-0.711463401,-0.98974045,0.579204367,-0.194937604,0.755247596,-0.514002063,-0.811008638,-0.575829731,0.215255563,0.988318793,0.948494119,-0.260890385,0.111049492,-0.453265576,0.919931526,0.997291196,0.961063612,0.936946285,0.236507929,0.991748704,-0.842421246,0.671725478,0.505467029,0.864414123,0.693388372,0.793393895,-0.0428289967,-0.138167761,0.960446812,0.963262248,0.865230197,0.0750944804,0.266089975,0.955143132,-0.208881503,-0.305714188,0.725507929,0.798569191,0.792324769,0.849904924,0.751198706,0.401706946,1,0.994067441,0.992943565,0.980118252,0.810856609,0.653865847,0.0163796132,0.876127581,0.942473966,0.822063014,-0.173513401,0.99397874,0.991860394,0.0725827331,-0.871366828,0.592803467,0.851331127,0.811524698,0.489470475,0.241866826,0.99689559,0.647404151,0.0940922072,-0.833624621,-0.34062213,0.957807461,0.970628903,0.281304832,0.922709271,-0.720836481,0.830538578,-0.838753874,0.383503854,-0.27538606,-0.980693239,0.338513541,-0.782137773
Field CA3,0.767215303,-0.0544858249,0.513887414,-0.228108473,0.848078767,0.738882764,0.80668312,0.731376132,0.863200936,0.761985993,-0.602607665,0.815980756,0.660511517,0.764890183,-0.835829871,0.775874996,-0.584015908,0.698728455,0.866724145,0.921884136,-0.377486889,0.858606707,0.981352565,-0.742572689,0.313200127,0.34839141,0.452376237,0.6577101,0.815570139,0.764747437,0.95000994,-0.191533507,0.98669089,0.82817651,0.499964711,0.934222592,0.97520181,0.949960418,0.28823335,0.891631063,0.91325338,0.865415903,0.591967431,0.907198705,-0.631519842,-0.97885348,0.526419928,-0.234185852,0.798369684,-0.604163091,-0.806965673,-0.591272999,0.158731824,0.966626147,0.97702719,-0.179580037,0.0589066499,-0.359602044,0.941086916,0.986355316,0.962819328,0.929277981,0.333132577,0.999678706,-0.840231572,0.71968782,0.410089761,0.881345411,0.767175852,0.854083755,-0.0492986364,-0.235073947,0.924473337,0.946973882,0.914551695,0.173137982,0.347958333,0.935188141,-0.265869409,-0.20710758,0.787461076,0.787142622,0.834646292,0.847892106,0.818281032,0.498799833,0.994067441,1,0.998687109,0.980709693,0.804694886,0.713640241,0.123847905,0.833714294,0.940692557,0.756466906,-0.0831367719,0.993000702,0.991100729,0.161683281,-0.814166999,0.66865362,0.871499737,0.853028061,0.488554107,0.144116975,0.998151192,0.601704904,0.124904152,-0.769226678,-0.435189629,0.966736699,0.983607061,0.380928462,0.959114661,-0.776925438,0.790736992,-0.8824659,0.427272124,-0.178650095,-0.989313188,0.436696977,-0.712923613
Field CA2,0.737911121,-0.104177637,0.470121594,-0.276641047,0.868379173,0.762150056,0.807676455,0.702978606,0.836346155,0.76390794,-0.638047473,0.785683556,0.635999931,0.768105451,-0.860819914,0.799318296,-0.613449851,0.661186558,0.876870223,0.935696114,-0.41472883,0.878715875,0.977171553,-0.762038443,0.356318965,0.331077946,0.432621042,0.682914111,0.813708242,0.751788118,0.960402185,-0.226710154,0.979886529,0.851055949,0.493376586,0.933814869,0.970307974,0.950314089,0.266268531,0.891750516,0.915710571,0.868153648,0.553615704,0.915792216,-0.63686274,-0.98474775,0.561259396,-0.186823347,0.821713492,-0.600142861,-0.835992156,-0.631219953,0.116701097,0.963461973,0.977518469,-0.212748943,0.0148938315,-0.376372727,0.955298001,0.988249964,0.975320976,0.946124785,0.349829997,0.997442081,-0.8116833,0.689080888,0.418836136,0.903563296,0.769148291,0.85696962,-0.100192757,-0.254634494,0.924289903,0.958883707,0.911308478,0.150043404,0.37615758,0.947939708,-0.222770835,-0.191034962,0.769154753,0.817011004,0.855018129,0.819946203,0.819097124,0.494327572,0.992943565,0.998687109,1,0.969801573,0.833762822,0.736404138,0.129587961,0.850731939,0.95659069,0.750809386,-0.112231556,0.98669236,0.995957609,0.131288118,-0.819628649,0.684120427,0.894220241,0.871834313,0.532607403,0.165746675,0.999116613,0.567989135,0.173064961,-0.765213929,-0.417398957,0.952409928,0.973607925,0.390785802,0.958341625,-0.753860836,0.767064229,-0.896590114,0.468103376,-0.200369007,-0.980620298,0.42483091,-0.722797277
Interpeduncular nucleus,0.838496743,0.141523878,0.671074748,-0.0554098584,0.735565032,0.661768188,0.815550135,0.840737397,0.938006171,0.701614896,-0.478180207,0.902345745,0.766548524,0.700043566,-0.735173577,0.69356623,-0.492263683,0.820855667,0.83288592,0.862748062,-0.201443484,0.78052637,0.963070118,-0.682457878,0.17054334,0.355906012,0.470027127,0.519353783,0.771390595,0.761280258,0.877406013,-0.0202091043,0.994464258,0.707608939,0.558579025,0.932509526,0.981006117,0.942609205,0.315218089,0.894199615,0.903967722,0.861360864,0.736405745,0.833512132,-0.638217151,-0.941724353,0.412646918,-0.384932626,0.673565406,-0.561291467,-0.684461539,-0.423212063,0.339089534,0.968665611,0.940280393,-0.0935598285,0.246531041,-0.336610263,0.858006493,0.963893065,0.895275447,0.851062672,0.216112174,0.982817936,-0.929166431,0.793794388,0.416578069,0.772005866,0.706834966,0.795050133,0.143315957,-0.109395582,0.923494355,0.890951125,0.882585908,0.206059683,0.195414916,0.878127947,-0.391321757,-0.311355299,0.807635799,0.665623746,0.720470767,0.934347268,0.764479053,0.456378252,0.980118252,0.980709693,0.969801573,1,0.683141696,0.584476238,0.0464069794,0.774212637,0.86281144,0.794073466,-0.0187571458,0.995790471,0.952502583,0.226323271,-0.80521628,0.559433477,0.758894945,0.744664646,0.315628981,0.109746878,0.972800188,0.736507928,-0.071332325,-0.799878711,-0.444662635,0.994818092,0.993297168,0.286713361,0.923501892,-0.81785583,0.881427782,-0.789704505,0.245293762,-0.142712605,-0.996220939,0.422410177,-0.695780054
Ventrolateral preoptic nucleus,0.265972916,-0.596324621,-0.0674648575,-0.760288443,0.901754834,0.911903451,0.720725439,0.307938873,0.395051012,0.594168435,-0.930957868,0.313516319,0.308308119,0.611901938,-0.988774847,0.938751704,-0.86211297,0.143809345,0.863443006,0.934921077,-0.691289085,0.959275518,0.741515381,-0.876023025,0.786298854,0.0153445774,0.0781041451,0.783271865,0.600083158,0.429218816,0.88064794,-0.504115193,0.740677084,0.916432901,0.404135325,0.790190288,0.760344459,0.808123791,-0.0859155783,0.769125115,0.809535824,0.781216266,0.0721989139,0.811811905,-0.6414281,-0.882236299,0.871556002,0.377681282,0.892440055,-0.384412813,-0.999810083,-0.932249279,-0.30716816,0.776733334,0.789445391,-0.5879934,-0.415373264,-0.558209839,0.922148203,0.842746536,0.935059595,0.964136271,0.392969272,0.792376621,-0.367853913,0.20740099,0.509398726,0.967582173,0.599514265,0.691392303,-0.617416145,-0.344664591,0.786759259,0.928758079,0.679700104,-0.194708693,0.547691856,0.931412139,0.316132702,-0.0608922537,0.393347642,0.998627273,0.88897245,0.380918846,0.633441574,0.287218046,0.810856609,0.804694886,0.833762822,0.683141696,1,0.803505277,0.0871386236,0.913365852,0.958290573,0.607935151,-0.468743442,0.747015109,0.872885469,-0.280881288,-0.776270335,0.670990189,0.962786195,0.886842732,0.906781477,0.439211457,0.832713095,0.144820629,0.630248414,-0.636350212,-0.0844791948,0.626308696,0.686635975,0.351942069,0.754334909,-0.334679777,0.410965878,-0.855940869,0.785970145,-0.467931555,-0.709532602,0.150720275,-0.752255805
