,Olfactory tubercle,Pons,Nucleus accumbens,Pons motor related,Subthalamic nucleus,Dorsal auditory area,Primary somatosensory area mouth,Perirhinal area,Lateral preoptic area,Central medial nucleus of the thalamus,Entorhinal area medial part,Medial septal nucleus,Ectorhinal area,Lateral hypothalamic area,Basolateral amygdalar nucleus,Anteroventral preoptic nucleus,Central amygdalar nucleus,Agranular insular area,Diagonal band nucleus,Supplemental somatosensory area,Piriform area,Ventral auditory area,Orbital area lateral part,Intercalated amygdalar nucleus,Primary auditory area,Substantia innominata,Lateral septal complex,Posterior hypothalamic nucleus,Anterior hypothalamic nucleus,Bed nuclei of the stria terminalis,Orbital area ventrolateral part,Gustatory areas,Taenia tecta,Zona incerta,Subiculum,Dorsal peduncular area,Primary visual area,Visceral area,Midbrain reticular nucleus,Infralimbic area,Temporal association areas,posteromedial visual area,Medial geniculate complex,Ventral tegmental area,Tuberal nucleus,Parasubthalamic nucleus,Retrochiasmatic area,Suprachiasmatic nucleus,Anteroventral periventricular nucleus,Culmen,Endopiriform nucleus,Entorhinal area lateral part,Lateral visual area,Anterolateral visual area,Caudoputamen,Pedunculopontine nucleus,Agranular insular area ventral part,Periaqueductal gray,Dorsal part of the lateral geniculate complex,Retrosplenial area dorsal part,Frontal pole cerebral cortex,Primary somatosensory area upper limb,Anterior amygdalar area,Field CA1,Medial habenula,Presubiculum,Subparaventricular zone,Anteroventral nucleus of thalamus,Piriform-amygdalar area,Ventral medial nucleus of the thalamus,Inferior colliculus,Claustrum,Primary motor area,Anterodorsal nucleus,Mediodorsal nucleus of thalamus,Fundus of striatum,Magnocellular nucleus,Medial preoptic area,Postsubiculum,Paraventricular nucleus of the thalamus,Anterior cingulate area dorsal part,Medial preoptic nucleus,Reticular nucleus of the thalamus,Prelimbic area,Dorsomedial nucleus of the hypothalamus,Cortical amygdalar area,Secondary motor area,Field CA3,Field CA2,Interpeduncular nucleus,Ventrolateral preoptic nucleus,Globus pallidus external segment,Periventricular zone,Orbital area medial part,Primary somatosensory area lower limb,Agranular insular area posterior part,Parasubiculum,Lateral posterior nucleus of the thalamus,Primary somatosensory area trunk,Substantia nigra compact part,Cortical amygdalar area posterior part,Ventromedial hypothalamic nucleus,Central lateral nucleus of the thalamus,Parataenial nucleus,Periventricular hypothalamic nucleus posterior part,Median preoptic nucleus,Dentate gyrus,Anterior cingulate area ventral part,Posterior amygdalar nucleus,Lateral amygdalar nucleus,Retrosplenial area ventral part,Posterior complex of the thalamus,Lateral dorsal nucleus of thalamus,Substantia nigra reticular part,Ventral anterior-lateral complex of the thalamus,Olivary pretectal nucleus,Paraventricular hypothalamic nucleus,Precommissural nucleus,Lateral habenula,Superior colliculus motor related,Medial pretectal area,Medial amygdalar nucleus,Superior colliculus sensory related
Magnocellular nucleus,0.562586906,0.966834705,0.896814951,0.811209063,0.641882433,0.0887801102,0.171822883,-0.488122693,0.640359181,0.371070255,-0.171476439,0.700384347,0.655367719,0.734994336,-0.20776166,0.420813331,0.66487735,0.614537311,0.717931414,0.111028827,0.825768563,-0.124305311,-0.54747151,0.227616276,0.155568062,0.788065196,0.772173443,0.738782014,0.835453507,0.827704412,-0.466629353,0.841565623,-0.519949711,0.563062279,0.879047969,-0.576692439,-0.878761167,0.273372891,0.853891892,-0.254671798,0.263244611,-0.778047098,0.538398273,0.919047063,0.940674269,0.770524033,0.840520305,0.523047401,0.56386611,0.818947592,-0.272967662,0.0914815543,0.337272877,-0.114948763,0.250771308,0.571087438,0.903866581,0.752632395,-0.492959226,-0.555358173,-0.330553401,-0.5547827,0.971361206,-0.452889257,0.475223463,0.83694535,0.611113107,0.127357816,0.675496489,0.642193515,-0.340762716,0.854696632,-0.572824664,0.133698216,0.225597591,0.714636756,1,0.959797651,0.840487698,0.511819037,0.961744608,0.916547132,-0.213214826,-0.14943415,0.826806246,0.824928421,-0.566484677,-0.292279307,-0.53984945,0.465558571,0.780141313,-0.236163456,0.499023301,0.571757585,-0.64261831,0.276493643,0.667892863,0.116020246,-0.608864117,0.80058809,0.800813654,0.926176349,0.373992169,0.635731831,0.502163221,0.425022811,0.0243955163,0.794571909,0.816674036,-0.360975874,0.967008596,0.245522679,-0.0747134355,0.786039173,0.0562457365,0.504332748,0.49708085,0.63659075,0.0328078412,0.6722972,0.414079353,0.107103856,0.817032784
Medial preoptic area,0.76204744,0.939461345,0.882052564,0.732209308,0.761953628,0.100237874,0.41955208,-0.331912577,0.737301099,0.571557609,-0.129255768,0.636899279,0.602750291,0.827725314,-0.337455573,0.631005087,0.525470927,0.675467014,0.874629194,0.330601761,0.949958089,-0.197716004,-0.479482134,0.33167655,-0.0214164538,0.780434116,0.843865873,0.714559628,0.658024231,0.925726421,-0.351109764,0.925124513,-0.401499892,0.71556212,0.863380331,-0.558066315,-0.835937804,0.518806349,0.737389162,-0.223054299,0.342592319,-0.610072006,0.464012305,0.823257696,0.937136745,0.758255006,0.929918956,0.666454467,0.702859213,0.633043311,-0.0698600398,0.0682063686,0.0869193832,-0.320189945,0.449786059,0.451245012,0.901770844,0.550329089,-0.32785325,-0.46501611,-0.149001271,-0.347888665,0.958867185,-0.407656241,0.495729031,0.654180576,0.618906185,0.384784155,0.566514737,0.707799244,-0.449640022,0.961823292,-0.406125826,0.402560915,0.446823161,0.79243045,0.959797651,1,0.684062,0.645002077,0.875961645,0.986669724,0.00910674844,-0.206435203,0.845820983,0.726336024,-0.397242403,-0.300221726,-0.499240281,0.471379446,0.869500548,-0.235203387,0.540871005,0.583084366,-0.422766271,0.50924323,0.466800518,0.239155406,-0.445401798,0.635683322,0.675307641,0.883523115,0.550987,0.812209129,0.655555436,0.606229766,-0.0541787965,0.735679112,0.758159537,-0.188917441,0.898344927,0.354879483,0.102846545,0.641844051,0.189765314,0.559329777,0.556260282,0.617548619,0.308251433,0.489222336,0.370390729,0.123714132,0.660477847
Postsubiculum,0.202971453,0.747681699,0.742926777,0.59767636,0.492636317,0.174446949,-0.268075257,-0.407144665,0.365929683,-0.00170136519,0.0881091278,0.545972578,0.788859514,0.494116605,-0.0649770029,0.0858592331,0.723648796,0.331290224,0.349463249,-0.198124181,0.44084968,0.269544769,-0.612335358,0.223516876,0.36624163,0.739499904,0.340089337,0.421889508,0.898352041,0.466102476,-0.583441647,0.444086211,-0.478994543,0.357763109,0.852669988,-0.37159147,-0.601391101,-0.13616937,0.94743741,-0.197772151,0.35988264,-0.748899371,0.575071865,0.855721258,0.838199718,0.440961204,0.60309137,0.163214794,0.186068738,0.912387245,-0.721903886,0.382728828,0.64353884,0.140703408,0.067057205,0.654796957,0.660481798,0.823405262,-0.462615086,-0.336275875,-0.63971943,-0.606027393,0.829947018,-0.230483389,0.0718216249,0.968254116,0.319074499,-0.20803517,0.857135413,0.609201826,-0.0702459676,0.460012855,-0.51692869,-0.261510701,-0.00182908611,0.619451862,0.840487698,0.684062,1,0.00311156252,0.812299499,0.567079361,-0.322669554,0.16944693,0.48858082,0.936841567,-0.557916898,-0.0800790602,-0.480643026,0.203261319,0.560458924,0.120449445,0.156084241,0.501806581,-0.737088634,-0.0659707243,0.861388598,0.141372277,-0.538252901,0.99155722,0.958421593,0.90198712,0.183532857,0.189946819,0.0233248417,0.0258813421,0.427213536,0.5837861,0.810761915,-0.645717247,0.843730121,0.289540705,-0.114556141,0.937294422,0.0848439936,0.14346235,0.150701054,0.321995798,-0.427053771,0.752368285,0.109463555,0.0288833227,0.767213366
Paraventricular nucleus of the thalamus,0.595073777,0.66636545,0.592237316,0.695684752,0.296439133,-0.432876644,0.497170182,-0.295122898,0.339423825,0.730231503,-0.663694306,0.66297065,0.0555649375,0.346320473,-0.423246254,0.597756879,-0.0539541517,0.794919161,0.723984682,0.215552609,0.761829898,-0.842561705,0.197381536,-0.228938773,-0.436099637,0.0888276257,0.93936726,0.834632671,0.142577813,0.633632966,0.271979075,0.878375997,-0.0607732689,0.271690565,0.181615468,-0.267962506,-0.674584221,0.492593285,0.00117882242,0.113720209,-0.281803162,-0.300817577,-0.151219745,0.473196928,0.373660415,0.660579583,0.557526362,0.815562257,0.849172333,0.199928143,0.495122375,-0.648243439,-0.402300361,-0.48721346,0.128413062,-0.168784641,0.731647098,0.186090182,-0.16291613,-0.6753643,0.544793766,-0.260711769,0.407164074,-0.731353338,0.88551884,0.103100101,0.836837037,0.359165564,0.0285801157,0.185231578,-0.715144498,0.772323475,-0.278165241,0.501779529,0.279826489,0.271773214,0.511819037,0.645002077,0.00311156252,1,0.52739202,0.732966218,-0.0874982687,-0.331327213,0.864488107,-0.0457446346,-0.134114753,-0.698139536,-0.502313349,0.789846061,0.573353868,-0.752687027,0.883544275,0.462341402,-0.128899578,0.369428655,-0.174219409,-0.274521316,-0.443535864,-0.089460652,-0.101881916,0.218203554,0.153597465,0.85523342,0.969989388,0.818861598,-0.771305583,0.723746353,0.058050021,0.0907650062,0.534686676,-0.205781005,-0.2134558,-0.109912998,-0.0383259661,0.901605989,0.883374276,0.8448627,0.555669668,0.000472045178,0.74259498,-0.156098502,0.342685211
Anterior cingulate area dorsal part,0.35708703,0.954936462,0.835096242,0.913784623,0.4083874,-0.00767869158,0.0235253626,-0.696618849,0.529300005,0.213864821,-0.380431802,0.761283446,0.513215993,0.588260106,-0.0468774342,0.211301192,0.713386522,0.57553969,0.556102954,-0.0664079569,0.705659059,-0.243373429,-0.498848592,0.00985366392,0.271457682,0.665681376,0.78206446,0.83623948,0.90808675,0.734273756,-0.478460276,0.793770735,-0.631968199,0.330429941,0.735936912,-0.622845703,-0.95009547,0.0868819584,0.801302626,-0.290325271,0.0109311338,-0.909483598,0.521269831,0.924997931,0.816031293,0.849514806,0.675123163,0.419077395,0.470614752,0.888754396,-0.247040674,-0.0867574744,0.471352792,0.0747702399,-0.00687688313,0.590290105,0.880174535,0.878713434,-0.680753206,-0.734737281,-0.350388659,-0.74384932,0.88113102,-0.58218332,0.613248095,0.872085921,0.66637184,-0.0978872549,0.589541558,0.420095258,-0.272312222,0.763105243,-0.763704845,-0.0712238236,-0.0335294049,0.498979377,0.961744608,0.875961645,0.812299499,0.52739202,1,0.842313897,-0.460879357,-0.238426373,0.848701929,0.736560019,-0.730760287,-0.361250159,-0.532970525,0.534980245,0.615816165,-0.428682034,0.556307336,0.479634164,-0.8049701,0.0649110053,0.726710154,-0.129272829,-0.797092338,0.773503339,0.731114744,0.816117256,0.130973019,0.51102871,0.466403116,0.306019324,-0.123622744,0.865816641,0.743325791,-0.376409785,0.958435103,-0.0169525095,-0.325166046,0.754498453,-0.194902463,0.550900807,0.528539723,0.745761369,-0.117988533,0.777032114,0.604218376,0.108906793,0.935339064
Medial preoptic nucleus,0.788443322,0.910535408,0.825971085,0.725614922,0.720238041,0.0937392836,0.523956143,-0.349716972,0.771537243,0.604393066,-0.196724994,0.604043207,0.477590309,0.834524298,-0.30952541,0.651129081,0.484934238,0.670212493,0.890031031,0.407633168,0.971308703,-0.289478869,-0.441217225,0.311389715,-0.0479907011,0.73335305,0.891454984,0.740314401,0.58739545,0.957709371,-0.313416834,0.950424121,-0.411020902,0.706679998,0.786121284,-0.602084271,-0.852722138,0.597942253,0.646014041,-0.259560936,0.274196831,-0.575582139,0.439303293,0.752349499,0.871323726,0.807300147,0.899785415,0.68575069,0.726410982,0.541078903,0.0918887794,-0.0217243011,0.00708251306,-0.33502586,0.458338718,0.412444853,0.87624937,0.484313902,-0.334976229,-0.489565736,-0.0646358973,-0.302117251,0.912016716,-0.421556851,0.574484305,0.549672834,0.63046099,0.445726348,0.432298147,0.628582071,-0.455227807,0.990509912,-0.407364053,0.4765414,0.457055931,0.728978411,0.916547132,0.986669724,0.567079361,0.732966218,0.842313897,1,0.033364793,-0.322184268,0.859346466,0.626927293,-0.390222935,-0.309268279,-0.437029924,0.484310827,0.831980845,-0.330267358,0.575393544,0.513333638,-0.364878942,0.56814855,0.381029256,0.21075145,-0.430143189,0.517964612,0.566530021,0.80476398,0.556768212,0.857348146,0.724161572,0.644813975,-0.171346262,0.718976425,0.703317351,-0.0554309145,0.842466892,0.299987054,0.104312062,0.544968563,0.1310752,0.59757601,0.587566333,0.647681181,0.42008837,0.44220428,0.434297248,0.175634401,0.625976799
Reticular nucleus of the thalamus,0.615776503,-0.294631843,-0.161613569,-0.631466288,0.584349802,0.396572617,0.68573626,0.828997504,0.331972982,0.461791866,0.724331393,-0.527086677,0.0833581537,0.374578806,-0.398686497,0.634200917,-0.365631253,-0.108570576,0.384200325,0.780554888,0.226875116,0.364554761,-0.0328517579,0.739611032,-0.427729461,0.187846473,-0.197767583,-0.544742475,-0.590705491,0.181553902,0.157586979,-0.0466444978,0.465078894,0.68177471,0.154428596,0.185728985,0.46492206,0.744078163,-0.170617153,0.0504281363,0.744516002,0.729780328,-0.0526399681,-0.424483105,0.0732919251,-0.39108744,0.29251328,0.197761211,0.15807006,-0.643579731,0.272035248,0.514967332,-0.662879613,-0.614218338,0.888332143,-0.221075199,-0.246274291,-0.766928343,0.758509948,0.786480784,0.236654145,0.926175895,-0.0122405935,0.629167948,-0.525149778,-0.536082513,-0.411391287,0.882314296,-0.139988745,0.467196107,-0.0797161257,0.137086442,0.817518996,0.81572084,0.873863118,0.458199463,-0.213214826,0.00910674844,-0.322669554,-0.0874982687,-0.460879357,0.033364793,1,0.104554062,-0.32282776,-0.0498294983,0.715771379,0.395302106,0.306115083,-0.428965816,0.275531223,0.619942337,-0.351806675,-0.0163403803,0.849914984,0.804359281,-0.497507885,0.842306616,0.886027915,-0.305743327,-0.127264031,0.0181583068,0.806045602,0.315149565,0.054151345,0.315124097,0.368538202,-0.547561862,-0.00695618392,0.434982532,-0.35183262,0.804444032,0.954302185,-0.230201222,0.750773852,-0.30777846,-0.266918038,-0.562591322,0.723355709,-0.595537412,-0.715631287,0.14020833,-0.695953797
Prelimbic area,-0.0866929454,-0.0919594625,0.21068202,-0.178788199,0.163523685,-0.468907589,-0.542521557,0.576123358,-0.624158243,0.198237823,0.259791969,0.20547605,0.618548061,-0.432639508,-0.63797871,0.150440045,-0.495796503,0.265820687,-0.0487169921,-0.504361574,-0.224080688,0.16659724,0.469424775,-0.171102493,-0.517457976,-0.283232794,-0.311730189,-0.245365643,-0.1954378,-0.499312121,0.510821771,-0.202245038,0.730004031,-0.093924078,0.0274126861,0.846751158,0.489566143,-0.391897476,-0.081587605,0.821356642,0.223946029,0.34367886,-0.562373055,0.14044447,0.0492535666,-0.699014319,0.0622283539,0.207557161,0.147665831,0.102196886,-0.709490331,0.160542337,-0.186449176,-0.424935638,-0.0384637074,-0.511121797,0.0343016717,-0.132299834,0.614018958,0.260997075,0.211414666,0.0565125579,-0.161140387,-0.0689337346,-0.422991667,0.118406395,0.0813561433,-0.163427733,0.609322495,0.394118257,-0.416766328,-0.340315626,0.520825806,-0.149708965,0.151239127,0.247880429,-0.14943415,-0.206435203,0.16944693,-0.331327213,-0.238426373,-0.322184268,0.104554062,1,-0.138271861,0.00497986763,0.578345415,-0.316159541,-0.551559616,0.176627148,0.224360558,0.492606267,0.042216537,0.606356711,0.174444583,-0.320187107,-0.202147232,0.0102659235,0.208771731,0.116515588,0.0466429919,0.00288162751,-0.140540973,-0.119125268,-0.125222716,0.150597668,0.342809597,-0.0033133133,-0.314225214,-0.762601932,0.0177276425,0.208165359,0.0194081404,-0.0909763649,0.656482052,0.0283694917,0.0956384826,-0.163369151,-0.379885959,-0.421055035,-0.409121048,-0.819506642,-0.331736718
Dorsomedial nucleus of the hypothalamus,0.534553159,0.938043639,0.883339536,0.929893009,0.422907255,-0.396805164,0.19353472,-0.47910528,0.361706882,0.609877565,-0.608050177,0.902416002,0.43857652,0.436227,-0.415724744,0.50626363,0.261407745,0.883404156,0.742215098,-0.0325375368,0.81702736,-0.654758109,-0.0428451546,-0.20715476,-0.225886881,0.350332389,0.971280701,0.960410698,0.564800595,0.694172219,0.0174443476,0.955115606,-0.246589897,0.307365788,0.514193816,-0.340062352,-0.864571015,0.253883599,0.423105807,0.0858157198,-0.158557552,-0.642249089,0.0687323783,0.850754241,0.689114398,0.754678304,0.72577791,0.788065106,0.826660816,0.655475816,0.0275973806,-0.451970472,-0.0179244657,-0.338456764,0.0362209867,0.111964036,0.964217738,0.597106538,-0.37455231,-0.809070246,0.197150601,-0.594500614,0.705402934,-0.825405377,0.83506647,0.583140872,0.932961443,0.110192636,0.469229258,0.410120396,-0.692257035,0.834123245,-0.515455088,0.222100496,0.159645311,0.478439903,0.826806246,0.845820983,0.48858082,0.864488107,0.848701929,0.859346466,-0.32282776,-0.138271861,1,0.371159651,-0.388719286,-0.72701044,-0.73889953,0.852239412,0.738425246,-0.638912676,0.893178939,0.684334304,-0.514863143,0.175111493,0.257366655,-0.27793023,-0.707924528,0.396197349,0.343717977,0.581341636,0.108864537,0.790621222,0.849573413,0.712668506,-0.507553319,0.955372243,0.373591468,-0.320674675,0.880060825,-0.130196445,-0.346786314,0.326528642,-0.0226749419,0.897299485,0.885872443,0.935950436,0.1872934,0.35550809,0.748334625,-0.218224467,0.68438687
Cortical amygdalar area,0.373677495,0.669006996,0.639260916,0.418946412,0.646084348,0.472989322,0.00857819177,-0.289309836,0.618229176,0.0202321224,0.328185015,0.305177442,0.721317633,0.722519322,0.00388536387,0.194550163,0.793623121,0.176892291,0.436358201,0.133643627,0.524569109,0.45194877,-0.807320921,0.540273273,0.432426002,0.918574076,0.284993965,0.258415572,0.817575499,0.618190908,-0.733837876,0.424460467,-0.543532013,0.596736709,0.944634032,-0.522940268,-0.553841791,0.133053218,0.989745633,-0.410794067,0.597757229,-0.6323059,0.758131792,0.707655726,0.878324088,0.456569782,0.671379896,0.104083146,0.127483994,0.737213856,-0.57113955,0.603213448,0.573253864,0.112479514,0.348915725,0.780382054,0.552388558,0.66106144,-0.394349186,-0.109846996,-0.724336217,-0.349711856,0.890556267,0.0414594758,-0.0753333111,0.837459886,0.10907889,0.0567132643,0.729667082,0.689975114,0.0745716954,0.544364384,-0.399737748,-0.0400850549,0.207867882,0.72516835,0.824928421,0.726336024,0.936841567,-0.0457446346,0.736560019,0.626927293,-0.0498294983,0.00497986763,0.371159651,1,-0.505017128,0.187384032,-0.235966178,-0.0401249534,0.578591663,0.282272563,-0.0434370874,0.340916395,-0.557824932,0.222991101,0.841222424,0.444138008,-0.307689437,0.955542243,0.994444107,0.957188614,0.471242551,0.245998109,-0.0266588822,0.00634190211,0.573050982,0.384510946,0.944879324,-0.382865185,0.741381196,0.536717448,0.194427307,0.973703301,0.171523661,-0.0416472473,-0.0355527657,0.123701988,-0.197202521,0.7282189,-0.0834679875,0.292348561,0.655536495
Secondary motor area,0.219842952,-0.501921595,-0.244901817,-0.644926714,0.182414454,-0.255847978,0.183328466,0.956972909,-0.388427651,0.452243349,0.398201038,-0.31930506,0.0513835334,-0.306344013,-0.636067394,0.444457646,-0.88154957,0.0533035776,0.0721396408,0.183480889,-0.162278029,0.0440252203,0.629037603,0.109823541,-0.792989679,-0.458705444,-0.355349618,-0.538314811,-0.859791728,-0.394346968,0.745023614,-0.269790748,0.944732594,0.127396061,-0.317436404,0.802030743,0.770987005,0.243012936,-0.620817586,0.678717258,0.294889657,0.929185932,-0.707277132,-0.493511955,-0.311252116,-0.79178299,-0.0510597603,0.254758241,0.188539177,-0.690628742,0.100780981,0.0814568412,-0.829251813,-0.715941864,0.395709011,-0.799772471,-0.342453086,-0.861642978,0.992200314,0.644643306,0.65139735,0.770196296,-0.482912818,0.289566589,-0.460018842,-0.667791248,-0.205571113,0.480636283,-0.103237665,0.202040479,-0.368175802,-0.291244601,0.973218847,0.502252122,0.567409684,0.10757639,-0.566484677,-0.397242403,-0.557916898,-0.134114753,-0.730760287,-0.390222935,0.715771379,0.578345415,-0.388719286,-0.505017128,1,-0.0604500174,-0.0294578163,-0.0987396717,0.070599582,0.471384471,-0.11269783,0.192577556,0.893540212,0.268236271,-0.839819874,0.315495386,0.79223034,-0.59178545,-0.534132812,-0.421288844,0.231973302,0.0900280077,0.0567939959,0.345847964,0.0901945507,-0.47779355,-0.615506265,0.0558751195,-0.524096013,0.35973877,0.515138568,-0.665429486,0.75292136,-0.0912840577,-0.0330334222,-0.441123036,0.39708,-0.953784335,-0.582470397,-0.502637919,-0.908639812
Field CA3,-0.154534068,-0.522662366,-0.606348317,-0.667807269,-0.022489032,0.917188854,0.190776242,0.162596218,0.344910704,-0.577482253,0.751696162,-0.865945454,-0.292348692,0.249700308,0.623796452,-0.333454342,0.358303611,-0.876199082,-0.372089393,0.469909593,-0.338773511,0.846456542,-0.625879315,0.694277233,0.618639161,0.336727534,-0.645256241,-0.738732773,-0.0917674204,-0.0512348282,-0.629739239,-0.579471032,-0.327976901,0.195600214,0.0463782089,-0.330122667,0.359673702,0.141651328,0.153041415,-0.68012161,0.496575475,0.220145515,0.60363832,-0.549615593,-0.178197814,-0.199463419,-0.295178851,-0.747813474,-0.750027987,-0.368709959,0.0381463248,0.766563611,0.306270113,0.475016616,0.323783176,0.522995946,-0.661864289,-0.266790106,-0.0226963482,0.71095012,-0.640617764,0.496746224,-0.103031218,0.936604337,-0.717313123,-0.235368125,-0.924655887,0.151631697,-0.349767948,-0.113664325,0.872845336,-0.304863265,0.160232411,-0.0241381851,0.0396279805,-0.0919544979,-0.292279307,-0.300221726,-0.0800790602,-0.698139536,-0.361250159,-0.309268279,0.395302106,-0.316159541,-0.72701044,0.187384032,-0.0604500174,1,0.874404186,-0.977761972,-0.436314404,0.629492893,-0.942435286,-0.742623952,0.240189959,0.241598384,0.229050718,0.640865055,0.548647087,0.0445612182,0.177728271,-0.0213156565,0.356205868,-0.5005002,-0.746049793,-0.684128711,0.69275113,-0.77838583,0.311026568,0.520783655,-0.489296195,0.453921696,0.583520727,0.229472704,-0.065118735,-0.931486787,-0.941930279,-0.830674971,0.0145084475,0.160598022,-0.678620384,0.7709532,-0.246959552
Field CA2,-0.282068785,-0.692307915,-0.839487924,-0.685155701,-0.341581214,0.728327341,0.2874139,0.0767232873,0.211854747,-0.583109108,0.434616446,-0.920094309,-0.714465738,0.0336718868,0.730211422,-0.431615212,0.141563788,-0.90754709,-0.50072427,0.468868484,-0.454578471,0.504941085,-0.350772166,0.414572663,0.522542132,-0.00259314329,-0.590101869,-0.66799896,-0.336312241,-0.164356835,-0.400931693,-0.622610889,-0.281343543,-0.0644424071,-0.3501849,-0.313751532,0.390750768,0.152056912,-0.234787759,-0.654535989,0.111745556,0.330346561,0.378732896,-0.789671839,-0.523884199,-0.157324826,-0.554238029,-0.760053435,-0.753982402,-0.625371337,0.444122584,0.370964421,0.110747808,0.505928936,0.125680041,0.29077709,-0.803227831,-0.438393583,-0.0516536529,0.572019369,-0.336390262,0.530589302,-0.403501785,0.803182452,-0.468384852,-0.556402287,-0.863448364,0.125491676,-0.758433193,-0.497320662,0.850556476,-0.398591923,0.134129298,0.00853893056,-0.117636175,-0.452776837,-0.53984945,-0.499240281,-0.480643026,-0.502313349,-0.532970525,-0.437029924,0.306115083,-0.551559616,-0.73889953,-0.235966178,-0.0294578163,0.874404186,1,-0.875295682,-0.683914106,0.286621445,-0.80936296,-0.950596006,0.359661184,0.182477705,-0.0655374388,0.354135733,0.519676515,-0.365103063,-0.250886409,-0.40357575,0.135231607,-0.515947892,-0.612004823,-0.653531552,0.274071584,-0.818274265,-0.0210054218,0.801114728,-0.719646199,0.101066351,0.397765252,-0.156835372,-0.326757827,-0.798187006,-0.829202592,-0.716149743,0.170270337,-0.0182927946,-0.428698318,0.77497831,-0.367492296
Interpeduncular nucleus,0.250293383,0.675294609,0.712712015,0.797922152,0.112009801,-0.818353457,-0.101315111,-0.299452061,-0.16026779,0.595111992,-0.778349277,0.93002007,0.328790441,-0.072383022,-0.567695607,0.373832152,-0.179619963,0.917846569,0.482149797,-0.383410449,0.486685645,-0.850637383,0.460034254,-0.612230484,-0.513200591,-0.161280408,0.781671863,0.860073977,0.251277264,0.239222247,0.472648432,0.718832617,0.151179301,-0.0848175367,0.101319314,0.13275463,-0.544732113,-0.0523722769,0.0068353168,0.525934301,-0.456481215,-0.380030607,-0.430598189,0.670025288,0.325152557,0.39364792,0.418307935,0.784114452,0.799326893,0.484171861,-0.0122119042,-0.737327154,-0.215501197,-0.430086858,-0.266935909,-0.352354631,0.785195283,0.399252503,-0.126206444,-0.804698296,0.536081932,-0.579062205,0.279778494,-0.969900795,0.812692612,0.357392038,0.983311331,-0.110185894,0.388914621,0.176612785,-0.852376507,0.471089882,-0.305935173,0.0582495767,-0.0178385975,0.182854935,0.465558571,0.471379446,0.203261319,0.789846061,0.534980245,0.484310827,-0.428965816,0.176627148,0.852239412,-0.0401249534,-0.0987396717,-0.977761972,-0.875295682,1,0.527097832,-0.695283591,0.985103888,0.747887169,-0.359613954,-0.155098049,-0.0843594371,-0.598562942,-0.653215068,0.0822735159,-0.0389043644,0.177132202,-0.2665688,0.598654853,0.812902683,0.711793239,-0.695831502,0.8831572,-0.128027922,-0.485059087,0.632460182,-0.417194364,-0.577209738,-0.0768107642,0.00333613746,0.976759486,0.978627432,0.922690422,0.0275968385,0.00440994169,0.764448907,-0.638852568,0.411035863
Ventrolateral preoptic nucleus,0.861560388,0.801255632,0.903159782,0.517705745,0.901288147,-0.117947429,0.376224911,0.117042167,0.484044029,0.820796526,0.0431660231,0.625936562,0.79893481,0.654107145,-0.741589826,0.862605819,0.116100176,0.812301392,0.942093293,0.283770519,0.897310718,-0.177868639,-0.155697277,0.328137863,-0.438262682,0.582035403,0.706486076,0.523839046,0.343744067,0.719088653,0.0294824015,0.844980782,0.0885831853,0.768525891,0.797792592,-0.0995368116,-0.502533401,0.537023797,0.530494061,0.212217791,0.500418473,-0.238867955,0.0912973108,0.735928155,0.888638983,0.361617928,0.979458919,0.857314742,0.85850215,0.452879002,-0.199757156,0.115100155,-0.253495584,-0.699175949,0.593818606,0.0590824146,0.850814547,0.249462312,0.147625653,-0.220200736,0.140566876,-0.093300574,0.800737589,-0.367094128,0.281169913,0.483031996,0.62081882,0.532232736,0.705724609,0.906400816,-0.721186056,0.836732552,0.0324898453,0.566619992,0.702633797,0.927868909,0.780141313,0.869500548,0.560458924,0.573353868,0.615816165,0.831980845,0.275531223,0.224360558,0.738425246,0.578591663,0.070599582,-0.436314404,-0.683914106,0.527097832,1,0.0143184353,0.563496854,0.838294291,-0.0940913979,0.549380407,0.139701081,0.346648465,-0.15463931,0.482190254,0.524512149,0.778488158,0.617857558,0.870627114,0.700174888,0.811681932,0.0333496951,0.623500892,0.496850653,-0.366224162,0.774255017,0.533888223,0.278114188,0.410219312,0.61648418,0.586978998,0.619956962,0.47775774,0.377131724,0.075088395,0.10844569,-0.256185964,0.302466139
